"","long","lat","order","piece","id","group","OBJECTID","FACILITYID","STREETSEGI","SOURCEID","BIKELANELE","FACILITY","PROPOSEDCY","Shape_Leng","TRAVELDIRE","NOTES","BIKELANE_Y","PLANSREADY","GAP","GAP_NOTES","NEED_SYMBO","NEED_SYM_1","REPAINT_LI","YEAR_INSTA","link","YEAR"
"971",-76.9836479160641,38.8924928963451,6,"1","125","125.1","126","SEGID- 10017","10017","20150020",0.03283119,"Existing Bike Lane",NA,52.836308216996,NA,"Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"972",-76.9836502185696,38.8935115993682,1,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"973",-76.9836503304763,38.8935262830284,2,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"974",-76.9836498468482,38.8936246543692,3,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"975",-76.983649725074,38.8936530307197,4,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"976",-76.9836485341429,38.8938700782307,5,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"977",-76.9836478000232,38.8940051676469,6,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"978",-76.9836481424681,38.8944222642216,7,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"979",-76.9836481611892,38.8944411727915,8,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"980",-76.9836494826575,38.8947108835488,9,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"981",-76.9836499255025,38.8947905175916,10,"1","126","126.1","127","SEGID- 5559","5559","20150030",0.0882164,"Existing Bike Lane",NA,141.970794785826,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"982",-76.9836470184767,38.8954033564812,1,"1","127","127.1","128","SEGID- 62","62","20150043",0.00467281,"Existing Bike Lane",NA,7.52017286959979,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"983",-76.9836467801643,38.8954372279108,2,"1","127","127.1","128","SEGID- 62","62","20150043",0.00467281,"Existing Bike Lane",NA,7.52017286959979,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"984",-76.9836464265769,38.895471099324,3,"1","127","127.1","128","SEGID- 62","62","20150043",0.00467281,"Existing Bike Lane",NA,7.52017286959979,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"985",-76.9836464265769,38.895471099324,1,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"986",-76.9836461880987,38.8955056914225,2,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"987",-76.983645834294,38.8955405087139,3,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"988",-76.9836478117908,38.8957645110551,4,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"989",-76.9836486433163,38.895858369349,5,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"990",-76.9836495252419,38.8960341227118,6,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"991",-76.9836498514156,38.8961198824089,7,"1","128","128.1","129","SEGID- 5558","5558","20150047",0.04475185,"Existing Bike Lane",NA,72.0212654333998,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"992",-76.9836498514156,38.8961198824089,1,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"993",-76.9836502948891,38.8961968139218,2,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"994",-76.9836508456095,38.896308787994,3,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"995",-76.983649026698,38.8964490029604,4,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"996",-76.9836469730971,38.8966072346221,5,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"997",-76.9836461505722,38.8966752476691,6,"1","129","129.1","130","SEGID- 7470","7470","20150050",0.03830881,"Existing Bike Lane",NA,61.6521622187341,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"998",-76.9836461505722,38.8966752476691,1,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"999",-76.9836454458415,38.8967322705256,2,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1000",-76.9836450941882,38.8967576740676,3,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1001",-76.983645279808,38.8968531177269,4,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1002",-76.9836455587909,38.8969938734751,5,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1003",-76.983645920839,38.8971745813303,6,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1004",-76.9836471729917,38.8972439459155,7,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1005",-76.9836488814675,38.8973342099699,8,"1","130","130.1","131","SEGID- 6302","6302","20150060",0.04545471,"Existing Bike Lane",NA,73.1524214433824,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1006",-76.9836488814675,38.8973342099699,1,"1","131","131.1","132","SEGID- 9772","9772","20150065",0.02522977,"Existing Bike Lane",NA,40.6034634021725,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1007",-76.9836500193597,38.8973991604385,2,"1","131","131.1","132","SEGID- 9772","9772","20150065",0.02522977,"Existing Bike Lane",NA,40.6034634021725,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1008",-76.9836516101086,38.8975001444276,3,"1","131","131.1","132","SEGID- 9772","9772","20150065",0.02522977,"Existing Bike Lane",NA,40.6034634021725,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1009",-76.9836549073935,38.8976999504092,4,"1","131","131.1","132","SEGID- 9772","9772","20150065",0.02522977,"Existing Bike Lane",NA,40.6034634021725,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1010",-76.9836549073935,38.8976999504092,1,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1011",-76.983652350817,38.8977892229394,2,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1012",-76.9836466573286,38.8979848838053,3,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1013",-76.9836480520994,38.8984380046754,4,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1014",-76.9836482075877,38.8987655487646,5,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1015",-76.9836481957159,38.8988173468467,6,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1016",-76.9836482893377,38.8989118445799,7,"1","132","132.1","133","SEGID- 1946","1946","20150067",0.08359797,"Existing Bike Lane",NA,134.538146397785,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1017",-76.9836482893377,38.8989118445799,1,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1018",-76.9836482856833,38.8989277893805,2,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1019",-76.983647818678,38.8989534631473,3,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1020",-76.9836430117934,38.899253837293,4,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1021",-76.9836419707871,38.8993192919026,5,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1022",-76.9836363591432,38.8996600774232,6,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1023",-76.983626758825,38.8997993453374,7,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1024",-76.9836215486721,38.8998972654878,8,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1025",-76.9836207379976,38.8999133903396,9,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1026",-76.9836188909859,38.8999242901969,10,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1027",-76.9836171592348,38.899935280154,11,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1028",-76.983615312222,38.8999461800113,12,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1029",-76.9836135804905,38.8999570798846,13,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1030",-76.9836118487584,38.8999679797579,14,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1031",-76.9836101170258,38.8999788796312,15,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1032",-76.9836083852721,38.899989869588,16,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1033",-76.9836066535385,38.9000007694612,17,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1034",-76.9836049218043,38.9000116693343,18,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1035",-76.9834446965353,38.9001385385047,19,"1","133","133.1","134","SEGID- 587","587","20150070",0.0882356,"Existing Bike Lane",NA,142.001813826738,"Out Bound","Sebastian planned lanes, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2003",NA,2003
"1036",-77.0229472194526,38.9126132474677,1,"1","134","134.1","135","SEGID- 4371","4371","17416080",0.05511561,"Existing Bike Lane",NA,88.7001499995297,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1037",-77.0230351952511,38.912613590489,2,"1","134","134.1","135","SEGID- 4371","4371","17416080",0.05511561,"Existing Bike Lane",NA,88.7001499995297,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1038",-77.0230900792214,38.9126137598219,3,"1","134","134.1","135","SEGID- 4371","4371","17416080",0.05511561,"Existing Bike Lane",NA,88.7001499995297,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1039",-77.0238265153025,38.9126137921254,4,"1","134","134.1","135","SEGID- 4371","4371","17416080",0.05511561,"Existing Bike Lane",NA,88.7001499995297,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1040",-77.0239699514087,38.9126137627859,5,"1","134","134.1","135","SEGID- 4371","4371","17416080",0.05511561,"Existing Bike Lane",NA,88.7001499995297,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1041",-77.0239699514087,38.9126137627859,1,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1042",-77.024112811003,38.9126137333894,2,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1043",-77.0241193832362,38.9126137320328,3,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1044",-77.0247033897854,38.9126142405948,4,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1045",-77.0252838219386,38.912614656928,5,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1046",-77.0259096833504,38.9126154206458,6,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1047",-77.0259756363535,38.9126155861681,7,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1048",-77.0259920093183,38.9126156726102,8,"1","135","135.1","136","SEGID- 10737","10737","17416090",0.10896979,"Existing Bike Lane",NA,175.370246415936,"Out Bound",NA,"0",NA,NA,NA,NA,NA,NA,"2004",NA,2004
"1049",-77.02066041322,38.9157458731404,1,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1050",-77.020665483613,38.9157350622419,2,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1051",-77.0206712459009,38.9157244313875,3,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1052",-77.0206774694948,38.9157140707012,4,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1053",-77.020684384957,38.9157037999755,5,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1054",-77.0206917617511,38.9156938895009,6,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1055",-77.0206995998246,38.9156841591109,7,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1056",-77.0207080145108,38.9156746988682,8,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1057",-77.0207168905025,38.9156655087931,9,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1058",-77.0207257667275,38.9156571294674,10,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1059",-77.0207326833557,38.9156509124892,11,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1060",-77.0207392542707,38.9156454162387,12,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1061",-77.0207481308313,38.9156382079948,13,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1062",-77.0207575841098,38.9156316302311,14,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1063",-77.0207723406257,38.9156219886901,15,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1064",-77.0207879045506,38.9156132478371,16,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1065",-77.0208042758583,38.9156053175883,17,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1066",-77.0208213392948,38.9155983781308,18,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1067",-77.0208388642197,38.9155923394219,19,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1068",-77.020856619993,38.9155871114194,20,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1069",-77.0208748373089,38.9155829643319,21,"1","136","136.1","137","SEGID- 77","77","18456063",0.01678374,"Existing Bike Lane",NA,27.0108676019546,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1070",-77.0208748373089,38.9155829643319,1,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1071",-77.0208915559992,38.9155800786765,2,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1072",-77.0209085055138,38.9155779136441,3,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1073",-77.020925685906,38.9155766494015,4,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1074",-77.0209428665357,38.9155761959064,5,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1075",-77.020956357496,38.9155762835708,6,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1076",-77.0212963641068,38.9155778526004,7,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1077",-77.0215772872711,38.9155791433002,8,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1078",-77.021778036711,38.9155782052206,9,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1079",-77.0217960245957,38.9155781117831,10,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1080",-77.0219212485812,38.9155795296893,11,"1","137","137.1","138","SEGID- 12","12","18456067",0.05642927,"Existing Bike Lane",NA,90.8143066606394,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"1081",-77.0219212485812,38.9155795296893,1,"1","138","138.1","139","SEGID- 9670","9670","18456070",0.05533337,"Existing Bike Lane",NA,89.0505857718857,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
