"","Start.station.number","starthour","freq.x","freq.y"
"7768",31800,17,19,-25
"7769",31800,18,17,-13
"7770",31800,19,31,-5
"7771",31800,20,29,-14
"7772",31800,21,4,-4
"7773",31800,22,6,-12
"7774",31800,23,9,-1
"7775",31801,0,8,-2
"7776",31801,1,2,-6
"7777",31801,2,1,-1
"7778",31801,4,6,-3
"7779",31801,5,4,-10
"7780",31801,6,19,-103
"7781",31801,7,26,-391
"7782",31801,8,167,-465
"7783",31801,9,121,-136
"7784",31801,10,49,-62
"7785",31801,11,31,-50
"7786",31801,12,77,-65
"7787",31801,13,49,-62
"7788",31801,14,55,-62
"7789",31801,15,94,-78
"7790",31801,16,184,-56
"7791",31801,17,336,-200
"7792",31801,18,237,-136
"7793",31801,19,116,-64
"7794",31801,20,65,-49
"7795",31801,21,48,-18
"7796",31801,22,39,-18
"7797",31801,23,46,-14
"7798",31802,0,3,-5
"7799",31802,1,2,-7
"7800",31802,3,2,-4
"7801",31802,5,6,-30
"7802",31802,6,30,-35
"7803",31802,7,71,-27
"7804",31802,8,302,-203
"7805",31802,9,86,-190
"7806",31802,10,83,-66
"7807",31802,11,75,-70
"7808",31802,12,107,-95
"7809",31802,13,71,-92
"7810",31802,14,83,-70
"7811",31802,15,87,-69
"7812",31802,16,75,-102
"7813",31802,17,290,-182
"7814",31802,18,167,-226
"7815",31802,19,99,-87
"7816",31802,20,37,-79
"7817",31802,21,20,-58
"7818",31802,22,8,-28
"7819",31802,23,8,-40
"7820",31803,2,1,-5
"7821",31803,5,37,-4
"7822",31803,6,138,-6
"7823",31803,7,249,-14
"7824",31803,8,197,-48
"7825",31803,9,69,-30
"7826",31803,10,24,-22
"7827",31803,11,36,-21
"7828",31803,12,67,-27
"7829",31803,13,34,-28
"7830",31803,14,38,-36
"7831",31803,15,38,-43
"7832",31803,16,28,-113
"7833",31803,17,55,-203
"7834",31803,18,42,-139
"7835",31803,19,26,-94
"7836",31803,20,23,-72
"7837",31803,21,21,-95
"7838",31803,22,4,-73
"7839",31803,23,1,-25
"7840",31804,1,1,-1
"7841",31804,2,2,-3
"7842",31804,3,27,-1
"7843",31804,4,49,NA
"7844",31804,5,113,NA
"7845",31804,6,34,NA
"7846",31804,7,104,-9
"7847",31804,8,29,-36
"7848",31804,9,37,-25
"7849",31804,10,21,-12
"7850",31804,11,62,-11
"7851",31804,12,191,-33
"7852",31804,13,36,-191
"7853",31804,14,16,-29
"7854",31804,15,22,-20
"7855",31804,16,16,-25
"7856",31804,17,52,-40
"7857",31804,18,27,-85
"7858",31804,19,13,-66
"7859",31804,20,14,-53
"7860",31804,21,11,-50
"7861",31804,23,1,-7
"7862",31805,0,1,-9
"7863",31805,1,1,-3
"7864",31805,2,2,-3
"7865",31805,4,1,-33
"7866",31805,5,2,-1
"7867",31805,6,36,-4
"7868",31805,7,27,-10
"7869",31805,8,37,-26
"7870",31805,9,49,-18
"7871",31805,10,28,-17
"7872",31805,11,57,-25
"7873",31805,12,23,-27
"7874",31805,13,20,-38
"7875",31805,14,29,-40
"7876",31805,15,33,-42
"7877",31805,16,27,-62
"7878",31805,17,27,-179
"7879",31805,18,25,-117
"7880",31805,19,28,-95
"7881",31805,20,13,-63
"7882",31805,21,12,-65
"7883",31805,22,9,-29
"7884",31805,23,1,-14
"7885",31806,0,1,-1
"7886",31806,1,1,NA
"7887",31806,2,1,NA
"7888",31806,3,1,NA
"7889",31806,4,1,-3
"7890",31806,6,1,NA
"7891",31806,7,18,-2
"7892",31806,8,37,-3
"7893",31806,9,18,-10
"7894",31806,10,27,-17
"7895",31806,11,29,-19
"7896",31806,12,30,-26
"7897",31806,13,23,-22
"7898",31806,14,24,-18
"7899",31806,15,33,-18
"7900",31806,16,11,-18
"7901",31806,17,27,-17
"7902",31806,18,20,-19
"7903",31806,19,9,-24
"7904",31806,20,10,-31
"7905",31806,21,5,-7
"7906",31806,22,9,-7
"7907",31806,23,4,-2
"7908",31807,0,1,-7
"7909",31807,5,3,-2
"7910",31807,6,15,-5
"7911",31807,7,178,-17
"7912",31807,8,252,-41
"7913",31807,9,55,-27
"7914",31807,10,35,-29
"7915",31807,11,52,-37
"7916",31807,12,50,-33
"7917",31807,13,27,-30
"7918",31807,14,43,-39
"7919",31807,15,29,-27
"7920",31807,16,32,-55
"7921",31807,17,53,-128
"7922",31807,18,55,-180
"7923",31807,19,33,-73
"7924",31807,20,21,-36
"7925",31807,21,5,-25
"7926",31807,22,3,-10
"7927",31807,23,1,-8
"7928",31811,0,1,-4
"7929",31811,2,1,NA
"7930",31811,5,1,NA
"7931",31811,7,3,-10
"7932",31811,8,17,-24
"7933",31811,9,7,-6
"7934",31811,10,8,-6
"7935",31811,11,16,-15
"7936",31811,12,15,-8
"7937",31811,13,20,-18
"7938",31811,14,7,-6
"7939",31811,15,8,-13
"7940",31811,16,10,-15
"7941",31811,17,12,-7
"7942",31811,18,12,-16
"7943",31811,19,1,-18
"7944",31811,20,5,-20
"7945",31811,21,5,-5
"7946",31811,22,2,-2
"7947",31811,23,2,-3
"7948",31812,6,1,NA
"7949",31812,7,59,NA
"7950",31812,8,17,-2
"7951",31812,9,15,-5
"7952",31812,10,17,-29
"7953",31812,11,45,-40
"7954",31812,12,10,-22
"7955",31812,13,7,-5
"7956",31812,14,7,-10
"7957",31812,15,6,-3
"7958",31812,16,6,-32
"7959",31812,17,10,-92
"7960",31812,18,24,-65
"7961",31812,19,5,-8
"7962",31812,20,2,-8
"7963",31900,0,6,-5
"7964",31900,2,3,-3
"7965",31900,4,1,NA
"7966",31900,5,2,-2
"7967",31900,6,23,-1
"7968",31900,7,32,-3
"7969",31900,8,95,-18
"7970",31900,9,78,-13
"7971",31900,10,67,-9
"7972",31900,11,52,-14
"7973",31900,12,64,-19
"7974",31900,13,79,-44
"7975",31900,14,93,-45
"7976",31900,15,60,-45
"7977",31900,16,45,-65
"7978",31900,17,41,-46
"7979",31900,18,53,-69
"7980",31900,19,47,-43
"7981",31900,20,24,-31
"7982",31900,21,16,-20
"7983",31900,22,10,-18
"7984",31900,23,4,-22
"7985",31901,0,1,-4
"7986",31901,1,3,-3
"7987",31901,3,1,-5
"7988",31901,4,2,NA
"7989",31901,5,6,-1
"7990",31901,6,13,-1
"7991",31901,7,79,-2
"7992",31901,8,111,-21
"7993",31901,9,70,-15
"7994",31901,10,56,-21
"7995",31901,11,56,-19
"7996",31901,12,51,-39
"7997",31901,13,46,-40
"7998",31901,14,47,-58
"7999",31901,15,51,-46
"8000",31901,16,67,-55
"8001",31901,17,36,-58
"8002",31901,18,36,-86
"8003",31901,19,22,-73
"8004",31901,20,16,-52
"8005",31901,21,10,-41
"8006",31901,22,5,-24
"8007",31901,23,3,-9
"8008",31902,4,3,-15
"8009",31902,5,18,-2
"8010",31902,6,49,-1
"8011",31902,7,144,-2
"8012",31902,8,128,-6
"8013",31902,9,43,-9
"8014",31902,10,29,-12
"8015",31902,11,55,-31
"8016",31902,12,54,-40
"8017",31902,13,38,-22
"8018",31902,14,47,-46
"8019",31902,15,33,-71
"8020",31902,16,54,-118
"8021",31902,17,58,-234
"8022",31902,18,47,-151
"8023",31902,19,32,-87
"8024",31902,20,23,-61
"8025",31902,21,11,-42
"8026",31902,22,4,-34
"8027",31902,23,2,-20
"8028",31903,0,1,-20
"8029",31903,1,2,-25
"8030",31903,2,2,-8
"8031",31903,5,3,NA
"8032",31903,6,21,-5
"8033",31903,7,26,-15
"8034",31903,8,127,-18
"8035",31903,9,70,-34
"8036",31903,10,69,-41
"8037",31903,11,61,-75
"8038",31903,12,91,-108
"8039",31903,13,102,-110
"8040",31903,14,83,-112
"8041",31903,15,63,-127
"8042",31903,16,80,-114
"8043",31903,17,66,-138
"8044",31903,18,73,-145
"8045",31903,19,75,-107
"8046",31903,20,49,-69
"8047",31903,21,16,-35
"8048",31903,22,10,-33
"8049",31903,23,9,-8
"8050",31904,0,1,-3
"8051",31904,1,3,-1
"8052",31904,3,1,NA
"8053",31904,5,1,-1
"8054",31904,6,7,-6
"8055",31904,7,82,-42
"8056",31904,8,57,-26
"8057",31904,9,37,-21
"8058",31904,10,31,-17
"8059",31904,11,56,-33
"8060",31904,12,42,-49
"8061",31904,13,61,-58
"8062",31904,14,63,-43
"8063",31904,15,38,-48
"8064",31904,16,53,-68
"8065",31904,17,86,-102
"8066",31904,18,85,-179
"8067",31904,19,35,-74
"8068",31904,20,14,-40
"8069",31904,21,7,-20
"8070",31904,22,5,-7
"8071",31904,23,5,-1
"8072",31905,0,1,NA
"8073",31905,4,1,NA
"8074",31905,5,2,NA
"8075",31905,6,38,NA
"8076",31905,7,39,-5
"8077",31905,8,23,-1
"8078",31905,9,16,-4
"8079",31905,10,15,-10
"8080",31905,11,22,-19
"8081",31905,12,28,-28
"8082",31905,13,23,-34
"8083",31905,14,30,-54
"8084",31905,15,42,-27
"8085",31905,16,36,-38
"8086",31905,17,27,-59
"8087",31905,18,22,-50
"8088",31905,19,7,-30
"8089",31905,20,14,-44
"8090",31905,21,4,-23
"8091",31905,22,4,-11
"8092",31905,23,3,-9
"8093",31906,0,4,-2
"8094",31906,5,2,-2
"8095",31906,6,14,-2
"8096",31906,7,90,-4
"8097",31906,8,159,-6
"8098",31906,9,65,-17
"8099",31906,10,51,-18
"8100",31906,11,30,-17
"8101",31906,12,55,-38
"8102",31906,13,44,-32
"8103",31906,14,33,-46
"8104",31906,15,25,-77
"8105",31906,16,68,-140
"8106",31906,17,55,-163
"8107",31906,18,57,-129
"8108",31906,19,41,-64
"8109",31906,20,16,-32
"8110",31906,21,9,-30
"8111",31906,22,8,-21
"8112",31907,0,4,-28
"8113",31907,1,1,-5
"8114",31907,2,1,-3
"8115",31907,4,2,NA
"8116",31907,5,28,NA
"8117",31907,6,55,-5
"8118",31907,7,121,-9
"8119",31907,8,129,-17
"8120",31907,9,150,-20
"8121",31907,10,69,-29
"8122",31907,11,68,-48
"8123",31907,12,102,-81
"8124",31907,13,99,-107
"8125",31907,14,74,-86
"8126",31907,15,80,-116
"8127",31907,16,83,-121
"8128",31907,17,83,-199
"8129",31907,18,92,-304
"8130",31907,19,72,-168
"8131",31907,20,51,-110
"8132",31907,21,29,-72
"8133",31907,22,14,-60
"8134",31907,23,10,-42
"8135",31908,0,1,-5
"8136",31908,6,1,-1
"8137",31908,7,17,-1
"8138",31908,8,79,-4
"8139",31908,9,20,-8
"8140",31908,10,12,-8
"8141",31908,11,13,-3
"8142",31908,12,15,-9
"8143",31908,13,22,-7
"8144",31908,14,20,-16
"8145",31908,15,14,-9
"8146",31908,16,14,-21
"8147",31908,17,15,-25
"8148",31908,18,18,-30
"8149",31908,19,14,-21
"8150",31908,20,13,-15
"8151",31908,21,5,-11
"8152",31908,22,11,-6
"8153",31908,23,6,-8
"8154",31909,0,1,-7
"8155",31909,1,2,-3
"8156",31909,2,1,-2
"8157",31909,6,11,-2
"8158",31909,7,34,-4
"8159",31909,8,99,-51
"8160",31909,9,43,-20
"8161",31909,10,45,-22
"8162",31909,11,35,-26
"8163",31909,12,65,-44
"8164",31909,13,46,-36
"8165",31909,14,44,-40
"8166",31909,15,35,-59
"8167",31909,16,48,-61
"8168",31909,17,48,-78
"8169",31909,18,49,-97
"8170",31909,19,28,-73
"8171",31909,20,27,-41
"8172",31909,21,5,-19
"8173",31909,22,1,-13
"8174",31910,0,2,-4
"8175",31910,1,3,-4
"8176",31910,3,1,-1
"8177",31910,4,1,-1
"8178",31910,5,1,NA
"8179",31910,6,10,-1
"8180",31910,7,64,-15
"8181",31910,8,79,-20
"8182",31910,9,29,-21
"8183",31910,10,41,-21
"8184",31910,11,46,-26
"8185",31910,12,51,-32
"8186",31910,13,62,-49
"8187",31910,14,44,-29
"8188",31910,15,47,-61
"8189",31910,16,35,-129
"8190",31910,17,51,-102
"8191",31910,18,55,-89
"8192",31910,19,51,-61
"8193",31910,20,52,-56
"8194",31910,21,20,-47
"8195",31910,22,13,-16
"8196",31910,23,3,-12
"8197",31912,2,1,NA
"8198",31912,6,7,NA
"8199",31912,7,2,NA
"8200",31912,8,8,-3
"8201",31912,9,21,-12
"8202",31912,10,22,-10
"8203",31912,11,25,-19
"8204",31912,12,25,-23
"8205",31912,13,28,-13
"8206",31912,14,26,-19
"8207",31912,15,7,-154
"8208",31912,16,20,-49
"8209",31912,17,18,-39
"8210",31912,18,25,-24
"8211",31912,19,16,-17
"8212",31912,20,6,-12
"8213",31912,21,11,-5
"8214",31912,22,1,-6
"8215",31912,23,3,-2
"8216",31913,2,1,NA
"8217",31913,4,1,NA
"8218",31913,5,21,-1
"8219",31913,6,127,-12
"8220",31913,7,142,-3
"8221",31913,8,124,-5
"8222",31913,9,60,-12
"8223",31913,10,43,-17
"8224",31913,11,42,-12
"8225",31913,12,43,-27
"8226",31913,13,31,-20
"8227",31913,14,25,-35
"8228",31913,15,33,-51
"8229",31913,16,32,-74
"8230",31913,17,51,-264
"8231",31913,18,31,-131
"8232",31913,19,36,-76
"8233",31913,20,14,-46
"8234",31913,21,9,-22
"8235",31913,22,4,-39
"8236",31913,23,1,-19
"8237",31914,1,1,NA
"8238",31914,6,35,-3
"8239",31914,7,37,-11
"8240",31914,8,74,-49
"8241",31914,9,39,-36
"8242",31914,10,50,-70
"8243",31914,11,36,-31
"8244",31914,12,45,-32
"8245",31914,13,35,-39
"8246",31914,14,35,-19
"8247",31914,15,48,-27
"8248",31914,16,33,-26
"8249",31914,17,47,-124
"8250",31914,18,47,-120
"8251",31914,19,29,-42
"8252",31914,20,22,-26
"8253",31914,21,13,-23
"8254",31914,22,7,-18
"8255",31915,2,1,-1
"8256",31915,5,4,-1
"8257",31915,6,31,-4
"8258",31915,7,100,-2
"8259",31915,8,161,-8
"8260",31915,9,181,-13
"8261",31915,10,50,-21
"8262",31915,11,59,-20
"8263",31915,12,34,-31
"8264",31915,13,42,-29
"8265",31915,14,37,-38
"8266",31915,15,32,-42
"8267",31915,16,39,-60
"8268",31915,17,34,-161
"8269",31915,18,22,-278
"8270",31915,19,26,-127
"8271",31915,20,17,-59
"8272",31915,21,6,-35
"8273",31915,22,3,-24
"8274",31915,23,1,-17
"8275",31916,0,13,-12
"8276",31916,1,9,-10
"8277",31916,2,14,-12
"8278",31916,3,2,-2
"8279",31916,4,1,-3
"8280",31916,5,17,-12
"8281",31916,6,29,-12
"8282",31916,7,80,-29
"8283",31916,8,115,-45
"8284",31916,9,179,-81
"8285",31916,10,132,-48
"8286",31916,11,100,-79
"8287",31916,12,98,-96
"8288",31916,13,104,-89
"8289",31916,14,103,-96
"8290",31916,15,120,-194
"8291",31916,16,96,-132
"8292",31916,17,146,-221
"8293",31916,18,169,-321
"8294",31916,19,101,-189
"8295",31916,20,55,-76
"8296",31916,21,25,-32
"8297",31916,22,17,-25
"8298",31916,23,6,-25
"8299",31917,2,1,-8
"8300",31917,4,2,NA
"8301",31917,5,12,-10
"8302",31917,6,37,-3
"8303",31917,7,99,-35
"8304",31917,8,130,-108
"8305",31917,9,65,-122
"8306",31917,10,74,-44
"8307",31917,11,86,-53
"8308",31917,12,84,-80
"8309",31917,13,92,-65
"8310",31917,14,51,-68
"8311",31917,15,52,-71
"8312",31917,16,59,-100
"8313",31917,17,127,-125
"8314",31917,18,64,-100
"8315",31917,19,35,-71
"8316",31917,20,14,-87
"8317",31917,21,15,-68
"8318",31917,22,10,-39
"8319",31917,23,3,-25
"8320",31918,7,12,-66
"8321",31918,8,9,-155
"8322",31918,9,26,-44
"8323",31918,10,35,-24
"8324",31918,11,42,-27
"8325",31918,12,72,-84
"8326",31918,13,53,-55
"8327",31918,14,40,-46
"8328",31918,15,51,-52
"8329",31918,16,52,-33
"8330",31918,17,114,-64
"8331",31918,18,56,-54
"8332",31918,19,37,-24
"8333",31918,20,32,-8
"8334",31918,21,5,-3
"8335",31918,22,1,-4
"8336",31919,0,2,-4
"8337",31919,1,3,-2
"8338",31919,6,22,-2
"8339",31919,7,23,-3
"8340",31919,8,16,-9
"8341",31919,9,6,-1
"8342",31919,10,8,-8
"8343",31919,11,33,-5
"8344",31919,12,9,-1
"8345",31919,13,12,-7
"8346",31919,14,13,-8
"8347",31919,15,13,-7
"8348",31919,16,5,-17
"8349",31919,17,10,-12
"8350",31919,18,20,-24
"8351",31919,19,8,-17
"8352",31919,20,7,-12
"8353",31919,21,5,-11
"8354",31919,22,2,-4
"8355",32000,0,9,-11
"8356",32000,1,7,-3
"8357",32000,2,5,-1
"8358",32000,5,4,NA
"8359",32000,6,3,-15
"8360",32000,7,32,-33
"8361",32000,8,69,-49
"8362",32000,9,91,-78
"8363",32000,10,92,-43
"8364",32000,11,111,-44
"8365",32000,12,79,-70
"8366",32000,13,90,-82
"8367",32000,14,71,-56
"8368",32000,15,52,-60
"8369",32000,16,80,-74
"8370",32000,17,107,-113
"8371",32000,18,110,-117
"8372",32000,19,135,-101
"8373",32000,20,82,-77
"8374",32000,21,44,-38
"8375",32000,22,29,-26
"8376",32000,23,28,-15
"8377",32001,0,3,-3
"8378",32001,5,5,NA
"8379",32001,6,122,-3
"8380",32001,7,189,-109
"8381",32001,8,306,-51
"8382",32001,9,185,-50
"8383",32001,10,42,-38
"8384",32001,11,78,-40
"8385",32001,12,55,-61
"8386",32001,13,56,-31
"8387",32001,14,75,-82
"8388",32001,15,70,-65
"8389",32001,16,67,-108
"8390",32001,17,84,-181
"8391",32001,18,96,-198
"8392",32001,19,88,-76
"8393",32001,20,56,-42
"8394",32001,21,22,-16
"8395",32001,22,2,-7
"8396",32001,23,3,-6
"8397",32002,0,7,-9
"8398",32002,1,2,-9
"8399",32002,2,4,NA
"8400",32002,5,1,-1
"8401",32002,6,10,-12
"8402",32002,7,58,-30
"8403",32002,8,60,-78
"8404",32002,9,107,-159
"8405",32002,10,138,-117
"8406",32002,11,218,-179
"8407",32002,12,230,-209
"8408",32002,13,220,-214
"8409",32002,14,223,-198
"8410",32002,15,180,-158
"8411",32002,16,195,-241
"8412",32002,17,205,-291
"8413",32002,18,164,-304
"8414",32002,19,141,-186
"8415",32002,20,122,-166
"8416",32002,21,39,-52
"8417",32002,22,12,-35
"8418",32002,23,2,-11
"8419",32003,0,4,NA
"8420",32003,5,1,-1
"8421",32003,7,34,-45
"8422",32003,8,43,-161
"8423",32003,9,128,-175
"8424",32003,10,110,-21
"8425",32003,11,65,-46
"8426",32003,12,71,-32
"8427",32003,13,72,-37
"8428",32003,14,64,-21
"8429",32003,15,48,-31
"8430",32003,16,98,-37
"8431",32003,17,184,-56
"8432",32003,18,144,-42
"8433",32003,19,114,-44
"8434",32003,20,61,-35
"8435",32003,21,44,-43
"8436",32003,22,33,-19
"8437",32003,23,4,-2
"8438",32004,5,3,NA
"8439",32004,6,27,-1
"8440",32004,7,95,-1
"8441",32004,8,69,-35
"8442",32004,9,23,-5
"8443",32004,10,17,-6
"8444",32004,11,18,-14
"8445",32004,12,22,-28
"8446",32004,13,17,-9
"8447",32004,14,12,-18
"8448",32004,15,14,-14
"8449",32004,16,21,-41
"8450",32004,17,20,-51
"8451",32004,18,15,-41
"8452",32004,19,29,-30
"8453",32004,20,16,-36
"8454",32004,21,11,-92
"8455",32004,22,3,-21
"8456",32005,4,1,NA
"8457",32005,8,5,-47
"8458",32005,9,9,-17
"8459",32005,10,3,-7
"8460",32005,11,1,-6
"8461",32005,12,4,-1
"8462",32005,13,6,-9
"8463",32005,14,12,-6
"8464",32005,15,8,-9
"8465",32005,16,19,-14
"8466",32005,17,47,-6
"8467",32005,18,2,-5
"8468",32005,19,9,-7
"8469",32005,20,9,-5
"8470",32005,21,4,-6
"8471",32006,0,10,-2
"8472",32006,1,6,-8
"8473",32006,2,1,NA
"8474",32006,5,5,NA
"8475",32006,6,11,-2
"8476",32006,7,144,-2
"8477",32006,8,198,-18
"8478",32006,9,67,-8
"8479",32006,10,27,-11
"8480",32006,11,32,-36
"8481",32006,12,60,-84
"8482",32006,13,83,-35
"8483",32006,14,31,-29
"8484",32006,15,41,-35
"8485",32006,16,54,-58
"8486",32006,17,47,-149
"8487",32006,18,37,-108
"8488",32006,19,38,-66
"8489",32006,20,17,-46
"8490",32006,21,22,-25
"8491",32006,22,4,-12
"8492",32006,23,3,-2
"8493",32007,0,6,-4
"8494",32007,1,5,-6
"8495",32007,5,1,NA
"8496",32007,6,2,-4
"8497",32007,7,16,-5
"8498",32007,8,17,-53
"8499",32007,9,20,-20
"8500",32007,10,28,-8
"8501",32007,11,13,-16
"8502",32007,12,13,-29
"8503",32007,13,17,-24
"8504",32007,14,29,-42
"8505",32007,15,26,-31
"8506",32007,16,44,-29
"8507",32007,17,38,-26
"8508",32007,18,20,-27
"8509",32007,19,25,-21
"8510",32007,20,18,-24
"8511",32007,21,16,-8
"8512",32007,22,5,-13
"8513",32007,23,7,-7
"8514",32008,0,3,-22
"8515",32008,1,5,-1
"8516",32008,2,5,-1
"8517",32008,3,3,NA
"8518",32008,5,8,NA
"8519",32008,6,91,-4
"8520",32008,7,82,-18
"8521",32008,8,88,-121
"8522",32008,9,151,-171
"8523",32008,10,81,-40
"8524",32008,11,65,-31
"8525",32008,12,64,-53
"8526",32008,13,84,-40
"8527",32008,14,54,-21
"8528",32008,15,51,-33
"8529",32008,16,36,-83
"8530",32008,17,99,-137
"8531",32008,18,129,-255
"8532",32008,19,83,-127
"8533",32008,20,117,-89
"8534",32008,21,40,-61
"8535",32008,22,19,-42
"8536",32008,23,6,-20
"8537",32009,7,4,NA
"8538",32009,8,112,-1
"8539",32009,9,3,NA
"8540",32009,10,2,-6
"8541",32009,11,7,-12
"8542",32009,12,3,-2
"8543",32009,13,5,-7
"8544",32009,14,1,-4
"8545",32009,15,4,-3
"8546",32009,16,3,-4
"8547",32009,18,3,-48
"8548",32009,19,2,-4
"8549",32010,3,1,NA
"8550",32010,4,1,NA
"8551",32010,5,22,-16
"8552",32010,6,13,-4
"8553",32010,7,121,-25
"8554",32010,8,64,-65
"8555",32010,9,84,-22
"8556",32010,10,23,-21
"8557",32010,11,31,-30
"8558",32010,12,33,-39
"8559",32010,13,20,-61
"8560",32010,14,20,-69
"8561",32010,15,14,-126
"8562",32010,16,23,-118
"8563",32010,17,55,-420
"8564",32010,18,41,-394
"8565",32010,19,29,-173
"8566",32010,20,31,-70
"8567",32010,21,11,-47
"8568",32010,22,7,-29
"8569",32010,23,2,-25
"8570",32011,4,2,NA
"8571",32011,5,27,NA
"8572",32011,6,27,-8
"8573",32011,7,196,-58
"8574",32011,8,126,-25
"8575",32011,9,58,-28
"8576",32011,10,27,-21
"8577",32011,11,29,-37
"8578",32011,12,30,-35
"8579",32011,13,28,-31
"8580",32011,14,23,-53
"8581",32011,15,14,-59
"8582",32011,16,23,-134
"8583",32011,17,23,-267
"8584",32011,18,42,-292
"8585",32011,19,17,-161
"8586",32011,20,8,-140
"8587",32011,21,1,-97
"8588",32011,22,2,-56
"8589",32011,23,1,-31
"8590",32012,0,24,-6
"8591",32012,1,4,-1
"8592",32012,2,6,NA
"8593",32012,3,1,-1
"8594",32012,4,2,-2
"8595",32012,6,5,-11
"8596",32012,7,72,-52
"8597",32012,8,124,-223
"8598",32012,9,22,-181
"8599",32012,10,33,-37
"8600",32012,11,28,-40
"8601",32012,12,58,-48
"8602",32012,13,60,-36
"8603",32012,14,49,-45
"8604",32012,15,56,-50
"8605",32012,16,84,-150
"8606",32012,17,138,-96
"8607",32012,18,288,-74
"8608",32012,19,100,-80
"8609",32012,20,64,-46
"8610",32012,21,57,-31
"8611",32012,22,28,-15
"8612",32012,23,16,-15
"8613",32013,0,3,-6
"8614",32013,1,4,-6
"8615",32013,2,1,-2
"8616",32013,3,2,-2
"8617",32013,5,1,-3
"8618",32013,6,12,-8
"8619",32013,7,39,-50
"8620",32013,8,114,-167
"8621",32013,9,64,-180
"8622",32013,10,46,-48
"8623",32013,11,81,-40
"8624",32013,12,79,-76
"8625",32013,13,101,-55
"8626",32013,14,80,-41
"8627",32013,15,122,-46
"8628",32013,16,99,-46
"8629",32013,17,267,-88
"8630",32013,18,232,-93
"8631",32013,19,154,-76
"8632",32013,20,74,-67
"8633",32013,21,56,-21
"8634",32013,22,32,-13
"8635",32013,23,17,-6
"8636",32014,0,32,-19
"8637",32014,1,8,-4
"8638",32014,2,1,-9
"8639",32014,3,1,-2
"8640",32014,5,20,-51
"8641",32014,6,123,-27
"8642",32014,7,175,-135
"8643",32014,8,162,-337
"8644",32014,9,202,-231
"8645",32014,10,112,-126
"8646",32014,11,144,-132
"8647",32014,12,178,-149
"8648",32014,13,200,-182
"8649",32014,14,130,-158
"8650",32014,15,162,-196
"8651",32014,16,297,-265
"8652",32014,17,367,-310
"8653",32014,18,355,-282
"8654",32014,19,283,-179
"8655",32014,20,166,-105
"8656",32014,21,91,-50
"8657",32014,22,67,-27
"8658",32014,23,52,-24
"8659",32015,2,1,NA
"8660",32015,3,1,NA
"8661",32015,6,2,NA
"8662",32015,8,41,-2
"8663",32015,9,45,NA
"8664",32015,10,4,-1
"8665",32015,11,3,-1
"8666",32015,12,10,-5
"8667",32015,13,3,-2
"8668",32015,14,1,NA
"8669",32015,15,6,-13
"8670",32015,16,2,-11
"8671",32015,17,8,-20
"8672",32015,18,6,-48
"8673",32015,20,2,-2
"8674",32015,22,4,-2
"8675",32016,5,3,NA
"8676",32016,6,4,-5
"8677",32016,7,8,-5
"8678",32016,8,13,-7
"8679",32016,9,8,-10
"8680",32016,10,13,-9
"8681",32016,11,17,-13
"8682",32016,12,9,-16
"8683",32016,13,18,-8
"8684",32016,14,24,-24
"8685",32016,15,18,-17
"8686",32016,16,22,-22
"8687",32016,17,35,-27
"8688",32016,18,22,-31
"8689",32016,19,12,-26
"8690",32016,20,7,-5
"8691",32016,21,13,-13
"8692",32016,22,1,-5
"8693",32017,5,4,NA
"8694",32017,6,1,-3
"8695",32017,8,3,-3
"8696",32017,9,7,-7
"8697",32017,10,7,-7
"8698",32017,11,7,-6
"8699",32017,12,14,-12
"8700",32017,13,11,-11
"8701",32017,14,11,-7
"8702",32017,15,6,-6
"8703",32017,16,7,-8
"8704",32017,17,11,-15
"8705",32017,18,33,-28
"8706",32017,19,40,-42
"8707",32017,20,28,-44
"8708",32017,21,6,-14
"8709",32017,22,2,-1
"8710",32017,23,1,-3
"8711",32018,6,1,NA
"8712",32018,7,1,NA
"8713",32018,8,4,NA
"8714",32018,9,12,-5
"8715",32018,10,27,-3
"8716",32018,11,25,-5
"8717",32018,12,7,-3
"8718",32018,13,4,-6
"8719",32018,14,9,-19
"8720",32018,15,6,-15
"8721",32018,16,9,-5
"8722",32018,17,4,-12
"8723",32018,18,3,-5
"8724",32018,19,6,-18
"8725",32018,20,2,-13
"8726",32019,0,11,-11
"8727",32019,1,4,-6
"8728",32019,3,1,-2
"8729",32019,5,2,-1
"8730",32019,6,107,-4
"8731",32019,7,134,-67
"8732",32019,8,107,-79
"8733",32019,9,71,-79
"8734",32019,10,47,-21
"8735",32019,11,67,-32
"8736",32019,12,131,-74
"8737",32019,13,62,-110
"8738",32019,14,104,-63
"8739",32019,15,93,-44
"8740",32019,16,97,-80
"8741",32019,17,188,-69
"8742",32019,18,156,-141
"8743",32019,19,95,-93
"8744",32019,20,54,-68
"8745",32019,21,43,-87
"8746",32019,22,20,-30
"8747",32019,23,11,-16
"8748",32020,7,2,-29
"8749",32020,8,1,-165
"8750",32020,9,4,-119
"8751",32020,10,5,-11
"8752",32020,11,2,-6
"8753",32020,12,4,-4
"8754",32020,13,12,-7
"8755",32020,14,8,-7
"8756",32020,15,40,-3
"8757",32020,16,53,-4
"8758",32020,17,168,-5
"8759",32020,18,49,-6
"8760",32020,19,12,-3
"8761",32020,20,2,-3
"8762",32020,21,4,-5
"8763",32021,0,3,-1
"8764",32021,6,8,-28
"8765",32021,7,37,-144
